OrderID,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,CostPerUnit,Discount,CustomerType,PaymentMode
ORD00275,2025-06-01 12:32:00,P301,Potato Chips,Snacks,4,40,20,0.0,Returning,Cash
ORD00276,2025-11-22 15:59:00,P202,Veg Pizza,Meals,6,300,190,15.0,New,UPI
ORD00277,2025-08-25 21:03:00,P101,Cold Coffee,Beverages,1,120,70,,Returning,UPI
ORD00278,2025-09-28 12:57:00,P201,Cheese Burger,Meals,5,180,110,0.0,New,Cash
ORD00279,2025-10-14 13:45:00,P203,Grilled Sandwich,Meal,3,150,90,20.0,Returning,Card
ORD00280,2024-11-17 22:30:00,P302,Nachos,Snack,1,90,50,,Returning,Cash
ORD00281,2025-10-27 14:27:00,P303,Cookies,Snacks,5,25,12,10.0,New,Cash
ORD00282,2024-02-21 11:57:00,P303,Cookies,Snacks,4,25,12,15.0,Returning,UPI
ORD00283,2024-03-06 13:24:00,P203,Grilled Sandwich,Meal,6,150,90,,New,Cash
ORD00284,2025-05-30 09:32:00,P301,Potato Chips,Snacks,4,40,20,25.0,Returning,Wallet
ORD00285,2025-10-14 20:56:00,P302,Nachos,Snack,5,90,50,20.0,Returning,UPI
ORD00286,2025-07-30 14:56:00,P101,Cold Coffee,Beverages,1,120,70,25.0,New,Wallet
ORD00287,2025-07-03 10:15:00,P103,Cappuccino,Beverages,2,140,80,15.0,Returning,UPI
ORD00288,2024-05-03 12:46:00,P302,Nachos,Snack,3,90,50,0.0,Returning,UPI
ORD00289,2024-05-02 13:03:00,P203,Grilled Sandwich,Meal,2,150,90,20.0,New,Cash
ORD00290,2025-09-08 13:00:00,P103,Cappuccino,Beverages,4,140,80,0.0,New,Cash
ORD00291,2025-11-09 13:44:00,P302,Nachos,Snack,4,90,50,5.0,New,Card
ORD00292,2025-02-08 19:08:00,P102,Lemonade,Beverage,3,60,30,15.0,New,Card
ORD00293,2025-03-20 12:03:00,P302,Nachos,Snack,6,90,50,0.0,New,Wallet
ORD00294,2025-04-13 17:38:00,P302,Nachos,Snack,3,90,50,0.0,New,Cash
ORD00295,2024-12-08 19:31:00,P203,Grilled Sandwich,Meal,4,150,90,0.0,Returning,Wallet
ORD00296,2024-04-16 09:39:00,P202,Veg Pizza,Meals,2,300,190,5.0,New,UPI
ORD00297,2025-06-09 19:41:00,P302,Nachos,Snack,6,90,50,0.0,Returning,UPI
ORD00298,2024-08-08 08:02:00,P203,Grilled Sandwich,Meal,3,150,90,10.0,Returning,Card
ORD00299,2024-01-18 19:53:00,P201,Cheese Burger,Meals,1,180,110,,Returning,Cash
ORD00300,2024-05-26 13:49:00,P104,Iced Tea,Beverages,2,80,45,15.0,New,Card
ORD00301,2024-04-02 08:23:00,P104,Iced Tea,Beverages,6,80,45,5.0,New,Wallet
ORD00302,2025-09-09 22:15:00,P203,Grilled Sandwich,Meal,3,150,90,15.0,New,UPI
ORD00303,2025-01-05 10:11:00,P103,Cappuccino,Beverages,5,140,80,15.0,Returning,Wallet
ORD00304,2025-04-14 16:27:00,P301,Potato Chips,Snacks,2,40,20,10.0,Returning,Wallet
ORD00305,2024-12-14 20:10:00,P104,Iced Tea,Beverages,1,80,45,5.0,New,Card
ORD00306,2024-10-10 12:25:00,P202,Veg Pizza,Meals,5,300,190,10.0,New,Card
ORD00307,2024-04-27 17:33:00,P303,Cookies,Snacks,5,25,12,10.0,New,UPI
ORD00308,2025-01-29 16:25:00,P302,Nachos,Snack,6,90,50,5.0,New,UPI
ORD00309,2025-07-01 17:47:00,P301,Potato Chips,Snacks,2,40,20,,New,Cash
ORD00310,2024-08-28 08:01:00,P202,Veg Pizza,Meals,3,300,190,5.0,Returning,Cash
ORD00311,2025-07-28 21:03:00,P202,Veg Pizza,Meals,2,300,190,5.0,New,UPI
ORD00312,2025-08-05 14:56:00,P302,Nachos,Snack,6,90,50,,New,UPI
ORD00313,2025-12-07 19:48:00,P102,Lemonade,Beverage,2,60,30,15.0,New,Cash
ORD00314,2025-10-06 10:51:00,P102,Lemonade,Beverage,6,60,30,0.0,New,Card
ORD00315,2024-09-02 14:33:00,P101,Cold Coffee,Beverages,1,120,70,20.0,Returning,Card
ORD00316,2025-05-11 10:19:00,P202,Veg Pizza,Meals,2,300,190,5.0,Returning,Cash
ORD00317,2024-11-16 11:55:00,P104,Iced Tea,Beverages,4,80,45,20.0,Returning,Card
ORD00318,2025-05-26 14:54:00,P201,Cheese Burger,Meals,3,180,110,0.0,Returning,Wallet
ORD00319,2025-09-11 10:20:00,P302,Nachos,Snack,3,90,50,5.0,New,Wallet
ORD00320,2024-02-29 09:27:00,P201,Cheese Burger,Meals,5,180,110,5.0,New,Cash
ORD00321,2024-09-07 10:15:00,P104,Iced Tea,Beverages,5,80,45,,Returning,Card
ORD00322,2024-01-15 20:53:00,P202,Veg Pizza,Meals,3,300,190,15.0,New,Cash
ORD00323,2024-04-25 13:12:00,P302,Nachos,Snack,2,90,50,20.0,New,Wallet
ORD00324,2024-07-30 17:30:00,P201,Cheese Burger,Meals,5,180,110,15.0,New,Wallet
ORD00325,2025-12-05 11:09:00,P302,Nachos,Snack,6,90,50,20.0,Returning,UPI
ORD00326,2025-02-26 14:29:00,P302,Nachos,Snack,1,90,50,15.0,Returning,Wallet
ORD00327,2024-10-13 19:07:00,P301,Potato Chips,Snacks,6,40,20,20.0,New,Cash
ORD00328,2024-06-10 10:16:00,P303,Cookies,Snacks,4,25,12,15.0,New,Card
ORD00329,2025-12-17 09:21:00,P201,Cheese Burger,Meals,2,180,110,15.0,New,Wallet
ORD00330,2025-07-05 08:49:00,P102,Lemonade,Beverage,6,60,30,0.0,Returning,Cash
ORD00331,2025-10-11 21:25:00,P102,Lemonade,Beverage,3,60,30,20.0,Returning,Cash
ORD00332,2024-01-19 09:29:00,P102,Lemonade,Beverage,5,60,30,5.0,New,UPI
ORD00333,2025-04-24 20:41:00,P301,Potato Chips,Snacks,3,40,20,15.0,New,UPI
ORD00334,2024-11-04 11:28:00,P101,Cold Coffee,Beverages,2,120,70,,New,UPI
ORD00335,2024-11-29 11:34:00,P201,Cheese Burger,Meals,4,180,110,5.0,New,UPI
ORD00336,2024-03-28 17:05:00,P101,Cold Coffee,Beverages,6,120,70,,New,Cash
ORD00337,2024-01-03 20:10:00,P303,Cookies,Snacks,3,25,12,15.0,Returning,Cash
ORD00338,2024-09-04 17:07:00,P303,Cookies,Snacks,3,25,12,20.0,New,Card
ORD00339,2024-02-29 09:01:00,P101,Cold Coffee,Beverages,3,120,70,,Returning,Cash
ORD00340,2024-12-11 12:31:00,P303,Cookies,Snacks,3,25,12,25.0,Returning,Card
ORD00341,2025-07-18 12:21:00,P102,Lemonade,Beverage,1,60,30,10.0,Returning,Wallet
ORD00342,2024-06-21 22:21:00,P101,Cold Coffee,Beverages,6,120,70,25.0,New,UPI
ORD00343,2024-12-10 15:26:00,P201,Cheese Burger,Meals,4,180,110,10.0,Returning,Cash
ORD00344,2024-01-30 18:05:00,P203,Grilled Sandwich,Meal,2,150,90,15.0,New,UPI
ORD00345,2025-08-01 21:24:00,P101,Cold Coffee,Beverages,1,120,70,10.0,Returning,Wallet
ORD00346,2025-09-07 10:11:00,P201,Cheese Burger,Meals,2,180,110,,Returning,Card
ORD00347,2024-01-21 12:13:00,P203,Grilled Sandwich,Meal,6,150,90,5.0,New,UPI
ORD00348,2025-05-05 15:19:00,P301,Potato Chips,Snacks,3,40,20,5.0,Returning,Wallet
ORD00349,2025-04-09 17:50:00,P104,Iced Tea,Beverages,5,80,45,0.0,Returning,Card
ORD00350,2024-12-08 17:57:00,P202,Veg Pizza,Meals,3,300,190,0.0,New,UPI
ORD00351,2024-01-31 09:19:00,P102,Lemonade,Beverage,5,60,30,20.0,New,Card
ORD00352,2025-07-20 12:41:00,P302,Nachos,Snack,4,90,50,10.0,Returning,UPI
ORD00353,2024-01-14 22:53:00,P104,Iced Tea,Beverages,3,80,45,25.0,New,Card
ORD00354,2024-12-17 21:12:00,P103,Cappuccino,Beverages,6,140,80,20.0,Returning,Card
ORD00355,2025-10-29 15:31:00,P203,Grilled Sandwich,Meal,2,150,90,25.0,New,Cash
ORD00356,2024-02-23 21:16:00,P301,Potato Chips,Snacks,2,40,20,20.0,Returning,UPI
ORD00357,2024-07-22 17:04:00,P102,Lemonade,Beverage,5,60,30,25.0,Returning,Wallet
ORD00358,2024-04-06 20:31:00,P301,Potato Chips,Snacks,1,40,20,15.0,New,Card
ORD00359,2024-04-12 19:56:00,P203,Grilled Sandwich,Meal,4,150,90,0.0,Returning,Cash
ORD00360,2024-01-20 19:11:00,P203,Grilled Sandwich,Meal,2,150,90,,New,Card
ORD00361,2024-12-27 20:34:00,P104,Iced Tea,Beverages,5,80,45,15.0,New,Cash
ORD00362,2024-04-16 21:53:00,P202,Veg Pizza,Meals,2,300,190,5.0,Returning,Wallet
ORD00363,2024-04-30 14:54:00,P202,Veg Pizza,Meals,1,300,190,20.0,Returning,Wallet
ORD00364,2025-01-13 08:49:00,P201,Cheese Burger,Meals,6,180,110,,New,Wallet
ORD00365,2024-02-27 18:08:00,P302,Nachos,Snack,6,90,50,15.0,New,Wallet
ORD00366,2025-03-13 08:04:00,P303,Cookies,Snacks,3,25,12,25.0,New,Wallet
ORD00367,2025-12-01 21:23:00,P302,Nachos,Snack,4,90,50,10.0,New,Card
ORD00368,2024-04-10 11:41:00,P203,Grilled Sandwich,Meal,4,150,90,,Returning,UPI
ORD00369,2025-07-05 12:48:00,P101,Cold Coffee,Beverages,4,120,70,,New,Card
ORD00370,2024-02-20 10:32:00,P303,Cookies,Snacks,6,25,12,5.0,Returning,Cash
ORD00371,2025-10-27 10:53:00,P103,Cappuccino,Beverages,6,140,80,5.0,Returning,Card
ORD00372,2024-06-11 16:42:00,P102,Lemonade,Beverage,5,60,30,5.0,Returning,Card
ORD00373,2024-10-29 15:34:00,P201,Cheese Burger,Meals,6,180,110,0.0,Returning,UPI
ORD00374,2024-11-20 12:20:00,P203,Grilled Sandwich,Meal,6,150,90,10.0,New,Cash
ORD00375,2024-08-24 13:18:00,P102,Lemonade,Beverage,3,60,30,,New,Cash
ORD00376,2025-11-22 10:53:00,P201,Cheese Burger,Meals,4,180,110,5.0,New,Card
ORD00377,2025-07-15 18:24:00,P103,Cappuccino,Beverages,5,140,80,10.0,New,UPI
ORD00378,2025-07-24 18:17:00,P302,Nachos,Snack,3,90,50,20.0,Returning,Wallet
ORD00379,2024-04-22 22:59:00,P103,Cappuccino,Beverages,5,140,80,25.0,Returning,Card
ORD00380,2024-08-08 16:59:00,P303,Cookies,Snacks,3,25,12,20.0,Returning,Wallet
ORD00381,2024-06-12 14:50:00,P302,Nachos,Snack,2,90,50,20.0,Returning,Wallet
ORD00382,2025-06-16 08:34:00,P302,Nachos,Snack,3,90,50,,New,Card
ORD00383,2024-11-01 20:12:00,P203,Grilled Sandwich,Meal,1,150,90,15.0,Returning,Cash
ORD00384,2024-12-13 22:44:00,P103,Cappuccino,Beverages,6,140,80,25.0,New,Card
ORD00385,2025-08-16 15:00:00,P103,Cappuccino,Beverages,5,140,80,10.0,Returning,UPI
ORD00386,2025-03-06 15:34:00,P302,Nachos,Snack,2,90,50,20.0,New,Card
ORD00387,2025-07-27 15:23:00,P303,Cookies,Snacks,4,25,12,10.0,New,Card
ORD00388,2024-09-27 22:50:00,P102,Lemonade,Beverage,3,60,30,25.0,Returning,Card
ORD00389,2024-07-18 11:29:00,P201,Cheese Burger,Meals,5,180,110,5.0,New,Card
ORD00390,2024-06-21 20:26:00,P302,Nachos,Snack,5,90,50,25.0,Returning,UPI
ORD00391,2024-12-16 21:04:00,P103,Cappuccino,Beverages,1,140,80,25.0,New,Cash
ORD00392,2025-12-16 17:27:00,P201,Cheese Burger,Meals,1,180,110,15.0,New,Card
ORD00393,2024-11-15 10:16:00,P301,Potato Chips,Snacks,3,40,20,,New,Cash
ORD00394,2024-03-12 16:04:00,P201,Cheese Burger,Meals,1,180,110,,Returning,Cash
ORD00395,2024-06-12 13:11:00,P303,Cookies,Snacks,4,25,12,15.0,Returning,Cash
ORD00396,2024-04-29 12:39:00,P203,Grilled Sandwich,Meal,2,150,90,0.0,New,Wallet
ORD00397,2024-03-14 10:35:00,P103,Cappuccino,Beverages,3,140,80,25.0,New,UPI
ORD00398,2024-08-22 20:16:00,P103,Cappuccino,Beverages,6,140,80,20.0,Returning,Cash
ORD00399,2024-12-14 21:35:00,P302,Nachos,Snack,4,90,50,25.0,New,UPI
ORD00400,2025-11-10 19:14:00,P104,Iced Tea,Beverages,4,80,45,0.0,Returning,Card
ORD00401,2024-02-25 09:56:00,P102,Lemonade,Beverage,6,60,30,15.0,Returning,Card
ORD00402,2024-04-30 13:15:00,P301,Potato Chips,Snacks,3,40,20,5.0,Returning,Wallet
ORD00403,2024-09-24 21:50:00,P203,Grilled Sandwich,Meal,1,150,90,25.0,New,Wallet
ORD00404,2024-10-28 13:23:00,P203,Grilled Sandwich,Meal,4,150,90,15.0,Returning,UPI
ORD00405,2025-08-23 18:16:00,P203,Grilled Sandwich,Meal,4,150,90,15.0,Returning,Cash
ORD00406,2025-04-14 16:25:00,P101,Cold Coffee,Beverages,3,120,70,0.0,New,Cash
ORD00407,2024-06-14 08:19:00,P303,Cookies,Snacks,5,25,12,25.0,Returning,Card
ORD00408,2025-07-13 20:36:00,P104,Iced Tea,Beverages,3,80,45,10.0,Returning,UPI
ORD00409,2025-08-23 15:38:00,P301,Potato Chips,Snacks,4,40,20,15.0,Returning,UPI
ORD00410,2025-03-29 21:02:00,P202,Veg Pizza,Meals,5,300,190,0.0,New,Card
ORD00411,2025-09-02 21:05:00,P103,Cappuccino,Beverages,3,140,80,20.0,Returning,Card
ORD00412,2025-11-19 11:40:00,P103,Cappuccino,Beverages,5,140,80,0.0,New,Wallet
ORD00413,2024-06-21 15:04:00,P303,Cookies,Snacks,6,25,12,10.0,New,Wallet
ORD00414,2024-04-04 15:40:00,P203,Grilled Sandwich,Meal,1,150,90,25.0,New,Wallet
ORD00415,2025-02-20 12:46:00,P102,Lemonade,Beverage,1,60,30,5.0,Returning,Cash
ORD00416,2024-11-08 12:35:00,P101,Cold Coffee,Beverages,3,120,70,10.0,Returning,Wallet
ORD00417,2025-02-08 08:51:00,P201,Cheese Burger,Meals,1,180,110,20.0,New,Cash
ORD00418,2024-12-21 10:53:00,P202,Veg Pizza,Meals,6,300,190,15.0,Returning,Wallet
ORD00419,2024-07-14 13:14:00,P302,Nachos,Snack,4,90,50,20.0,Returning,Cash
ORD00420,2024-06-06 21:48:00,P104,Iced Tea,Beverages,5,80,45,15.0,New,UPI
ORD00421,2025-02-05 11:05:00,P101,Cold Coffee,Beverages,3,120,70,,Returning,Wallet
ORD00422,2024-08-26 09:27:00,P303,Cookies,Snacks,1,25,12,20.0,Returning,Cash
ORD00423,2025-11-18 22:50:00,P303,Cookies,Snacks,5,25,12,5.0,Returning,UPI
ORD00424,2025-06-12 20:59:00,P303,Cookies,Snacks,4,25,12,,Returning,UPI
ORD00425,2025-07-08 08:09:00,P302,Nachos,Snack,6,90,50,,New,Card
ORD00426,2025-02-20 20:29:00,P103,Cappuccino,Beverages,4,140,80,20.0,Returning,Card
ORD00427,2024-11-02 19:07:00,P302,Nachos,Snack,4,90,50,25.0,Returning,Wallet
ORD00428,2024-03-06 19:47:00,P103,Cappuccino,Beverages,4,140,80,20.0,Returning,Wallet
ORD00429,2025-05-04 13:18:00,P203,Grilled Sandwich,Meal,5,150,90,20.0,Returning,UPI
ORD00430,2024-07-02 17:42:00,P102,Lemonade,Beverage,4,60,30,20.0,Returning,UPI
ORD00431,2024-10-18 16:30:00,P102,Lemonade,Beverage,4,60,30,5.0,New,Card
ORD00432,2025-04-14 11:29:00,P104,Iced Tea,Beverages,1,80,45,,New,UPI
ORD00433,2025-12-17 09:29:00,P102,Lemonade,Beverage,3,60,30,,New,Cash
ORD00434,2025-11-10 11:04:00,P201,Cheese Burger,Meals,1,180,110,5.0,New,Card
ORD00435,2025-05-06 10:20:00,P303,Cookies,Snacks,2,25,12,20.0,Returning,Wallet
ORD00436,2024-05-06 10:57:00,P101,Cold Coffee,Beverages,5,120,70,25.0,New,Wallet
ORD00437,2025-03-13 20:45:00,P303,Cookies,Snacks,1,25,12,,Returning,UPI
ORD00438,2025-10-18 16:10:00,P103,Cappuccino,Beverages,5,140,80,25.0,New,Card
ORD00439,2025-09-09 17:07:00,P201,Cheese Burger,Meals,5,180,110,15.0,Returning,UPI
ORD00440,2025-02-06 13:44:00,P203,Grilled Sandwich,Meal,2,150,90,25.0,Returning,Card
ORD00441,2024-05-31 21:50:00,P102,Lemonade,Beverage,5,60,30,15.0,New,UPI
ORD00442,2025-06-18 13:09:00,P103,Cappuccino,Beverages,4,140,80,20.0,Returning,Cash
ORD00443,2024-04-24 11:52:00,P303,Cookies,Snacks,5,25,12,20.0,Returning,Wallet
ORD00444,2025-06-06 11:36:00,P201,Cheese Burger,Meals,5,180,110,15.0,New,Cash
ORD00445,2025-01-08 16:38:00,P302,Nachos,Snack,3,90,50,0.0,New,Card
ORD00446,2024-10-10 11:30:00,P201,Cheese Burger,Meals,6,180,110,25.0,Returning,Cash
ORD00447,2025-10-29 17:45:00,P203,Grilled Sandwich,Meal,1,150,90,,Returning,UPI
ORD00448,2024-05-23 19:08:00,P203,Grilled Sandwich,Meal,2,150,90,5.0,Returning,Card
ORD00449,2024-04-18 12:20:00,P103,Cappuccino,Beverages,2,140,80,10.0,Returning,UPI
ORD00450,2024-07-09 10:38:00,P201,Cheese Burger,Meals,4,180,110,0.0,New,Cash
ORD00451,2024-07-27 21:36:00,P103,Cappuccino,Beverages,2,140,80,0.0,Returning,Wallet
ORD00452,2024-06-21 08:50:00,P102,Lemonade,Beverage,3,60,30,25.0,New,Cash
ORD00453,2025-01-01 13:03:00,P303,Cookies,Snacks,2,25,12,,Returning,UPI
ORD00454,2024-08-15 17:50:00,P104,Iced Tea,Beverages,2,80,45,0.0,New,Cash
ORD00455,2024-03-28 16:36:00,P103,Cappuccino,Beverages,2,140,80,,Returning,UPI
ORD00456,2025-07-02 08:03:00,P302,Nachos,Snack,1,90,50,15.0,Returning,Wallet
ORD00457,2024-10-04 18:26:00,P202,Veg Pizza,Meals,4,300,190,10.0,New,UPI
ORD00458,2025-02-02 11:35:00,P301,Potato Chips,Snacks,1,40,20,25.0,Returning,Cash
ORD00459,2024-04-14 11:09:00,P302,Nachos,Snack,4,90,50,15.0,Returning,Card
ORD00460,2025-06-12 13:02:00,P302,Nachos,Snack,4,90,50,5.0,New,UPI
ORD00461,2024-11-06 11:39:00,P201,Cheese Burger,Meals,2,180,110,0.0,Returning,Card
ORD00462,2024-05-26 11:57:00,P101,Cold Coffee,Beverages,2,120,70,10.0,Returning,UPI
ORD00463,2025-03-11 21:43:00,P202,Veg Pizza,Meals,4,300,190,0.0,Returning,Cash
ORD00464,2024-03-17 15:06:00,P101,Cold Coffee,Beverages,5,120,70,,Returning,Wallet
ORD00465,2024-09-01 16:32:00,P102,Lemonade,Beverage,4,60,30,5.0,New,UPI
ORD00466,2025-06-11 10:33:00,P303,Cookies,Snacks,3,25,12,20.0,Returning,Cash
ORD00467,2025-07-03 21:43:00,P104,Iced Tea,Beverages,4,80,45,10.0,Returning,Card
ORD00468,2025-12-01 09:15:00,P104,Iced Tea,Beverages,4,80,45,20.0,New,Card
ORD00469,2025-03-24 21:12:00,P103,Cappuccino,Beverages,5,140,80,10.0,New,Card
ORD00470,2024-06-30 16:36:00,P202,Veg Pizza,Meals,3,300,190,0.0,Returning,Card
ORD00471,2025-08-23 22:58:00,P301,Potato Chips,Snacks,3,40,20,25.0,Returning,Wallet
ORD00472,2025-12-25 21:44:00,P202,Veg Pizza,Meals,5,300,190,20.0,Returning,UPI
ORD00473,2024-06-09 13:07:00,P303,Cookies,Snacks,3,25,12,0.0,New,UPI
ORD00474,2024-10-23 14:47:00,P303,Cookies,Snacks,1,25,12,10.0,New,Card
ORD00475,2025-06-17 12:41:00,P301,Potato Chips,Snacks,5,40,20,25.0,Returning,Wallet
ORD00476,2025-08-07 18:13:00,P201,Cheese Burger,Meals,5,180,110,5.0,New,Wallet
ORD00477,2024-02-09 11:33:00,P201,Cheese Burger,Meals,3,180,110,10.0,New,Wallet
ORD00478,2024-06-21 22:55:00,P202,Veg Pizza,Meals,6,300,190,10.0,Returning,Cash
ORD00479,2024-03-02 18:09:00,P203,Grilled Sandwich,Meal,1,150,90,10.0,Returning,UPI
ORD00480,2024-05-17 22:36:00,P202,Veg Pizza,Meals,3,300,190,25.0,New,UPI
ORD00481,2024-12-25 12:53:00,P103,Cappuccino,Beverages,5,140,80,10.0,New,Wallet
ORD00482,2025-11-03 09:54:00,P202,Veg Pizza,Meals,6,300,190,0.0,Returning,UPI
ORD00483,2025-07-20 11:15:00,P301,Potato Chips,Snacks,3,40,20,0.0,Returning,Cash
ORD00484,2025-07-17 18:03:00,P302,Nachos,Snack,4,90,50,0.0,Returning,Card
ORD00485,2024-01-25 12:59:00,P201,Cheese Burger,Meals,5,180,110,10.0,Returning,UPI
ORD00486,2025-06-22 08:19:00,P203,Grilled Sandwich,Meal,5,150,90,15.0,Returning,Wallet
ORD00487,2024-06-17 08:04:00,P302,Nachos,Snack,6,90,50,25.0,Returning,Card
ORD00488,2025-07-27 22:59:00,P303,Cookies,Snacks,1,25,12,20.0,New,Cash
ORD00489,2024-11-22 20:48:00,P101,Cold Coffee,Beverages,5,120,70,15.0,Returning,Cash
ORD00490,2025-08-01 13:15:00,P201,Cheese Burger,Meals,5,180,110,5.0,New,UPI
ORD00491,2024-02-11 15:50:00,P103,Cappuccino,Beverages,2,140,80,25.0,Returning,Wallet
ORD00492,2025-04-15 16:34:00,P101,Cold Coffee,Beverages,4,120,70,0.0,New,Wallet
ORD00493,2024-06-02 22:51:00,P203,Grilled Sandwich,Meal,5,150,90,,Returning,UPI
ORD00494,2024-08-28 16:31:00,P104,Iced Tea,Beverages,3,80,45,5.0,New,Card
ORD00495,2024-02-06 17:07:00,P101,Cold Coffee,Beverages,2,120,70,,Returning,Card
ORD00496,2025-12-13 17:24:00,P203,Grilled Sandwich,Meal,2,150,90,20.0,Returning,Card
ORD00497,2025-10-30 21:50:00,P302,Nachos,Snack,1,90,50,,Returning,Cash
ORD00498,2024-03-16 08:23:00,P101,Cold Coffee,Beverages,6,120,70,25.0,Returning,UPI
ORD00499,2025-09-27 12:16:00,P101,Cold Coffee,Beverages,1,120,70,0.0,New,UPI
ORD00500,2024-02-11 16:41:00,P303,Cookies,Snacks,4,25,12,15.0,Returning,Cash
ORD00501,2025-09-01 09:54:00,P202,Veg Pizza,Meals,4,300,190,0.0,Returning,UPI
ORD00502,2024-08-06 08:44:00,P103,Cappuccino,Beverages,4,140,80,15.0,New,UPI
ORD00503,2025-08-11 22:58:00,P203,Grilled Sandwich,Meal,4,150,90,,Returning,Card
ORD00504,2024-01-14 17:31:00,P201,Cheese Burger,Meals,2,180,110,,New,UPI
ORD00505,2025-07-23 18:59:00,P202,Veg Pizza,Meals,6,300,190,20.0,New,Cash
ORD00506,2025-05-05 22:07:00,P203,Grilled Sandwich,Meal,3,150,90,15.0,New,Wallet
ORD00507,2025-07-23 15:20:00,P103,Cappuccino,Beverages,1,140,80,5.0,Returning,UPI
ORD00508,2024-06-21 17:20:00,P301,Potato Chips,Snacks,4,40,20,10.0,Returning,UPI
ORD00509,2024-12-05 18:38:00,P103,Cappuccino,Beverages,1,140,80,25.0,Returning,Cash
ORD00510,2024-06-22 12:45:00,P201,Cheese Burger,Meals,1,180,110,15.0,Returning,Card
ORD00511,2025-10-23 09:34:00,P303,Cookies,Snacks,1,25,12,0.0,Returning,Cash
ORD00512,2024-08-23 15:33:00,P102,Lemonade,Beverage,1,60,30,10.0,Returning,Card
ORD00513,2024-08-14 13:19:00,P303,Cookies,Snacks,3,25,12,5.0,Returning,Wallet
ORD00514,2024-05-27 09:49:00,P202,Veg Pizza,Meals,3,300,190,25.0,New,Wallet
ORD00515,2024-01-08 22:54:00,P203,Grilled Sandwich,Meal,5,150,90,15.0,Returning,Wallet
ORD00516,2024-10-21 13:47:00,P103,Cappuccino,Beverages,3,140,80,10.0,Returning,UPI
ORD00517,2025-08-27 09:15:00,P102,Lemonade,Beverage,4,60,30,0.0,Returning,Card
ORD00518,2024-08-14 19:21:00,P203,Grilled Sandwich,Meal,5,150,90,,New,Card
ORD00519,2025-06-07 09:50:00,P101,Cold Coffee,Beverages,1,120,70,20.0,Returning,UPI
ORD00520,2024-08-23 19:09:00,P201,Cheese Burger,Meals,4,180,110,,New,Cash
ORD00521,2024-09-21 13:05:00,P301,Potato Chips,Snacks,4,40,20,,New,Wallet
ORD00522,2025-02-02 17:51:00,P101,Cold Coffee,Beverages,1,120,70,,Returning,UPI
ORD00523,2024-06-25 18:24:00,P302,Nachos,Snack,6,90,50,15.0,New,UPI
ORD00524,2025-11-24 15:13:00,P102,Lemonade,Beverage,6,60,30,25.0,New,UPI
ORD00525,2025-06-15 18:28:00,P302,Nachos,Snack,5,90,50,15.0,Returning,UPI
ORD00526,2025-12-05 08:25:00,P301,Potato Chips,Snacks,3,40,20,15.0,New,UPI
ORD00527,2024-06-19 18:43:00,P104,Iced Tea,Beverages,5,80,45,0.0,Returning,UPI
ORD00528,2025-03-03 22:57:00,P103,Cappuccino,Beverages,3,140,80,5.0,Returning,Wallet
ORD00529,2025-06-10 10:45:00,P301,Potato Chips,Snacks,1,40,20,5.0,New,Cash
ORD00530,2025-08-01 18:24:00,P302,Nachos,Snack,3,90,50,,Returning,Cash
ORD00531,2025-05-12 10:56:00,P201,Cheese Burger,Meals,5,180,110,15.0,New,Card
ORD00532,2025-08-07 19:47:00,P303,Cookies,Snacks,1,25,12,20.0,New,UPI
ORD00533,2025-06-22 22:25:00,P103,Cappuccino,Beverages,6,140,80,15.0,New,Cash
ORD00534,2025-06-17 12:08:00,P301,Potato Chips,Snacks,2,40,20,0.0,New,Cash
ORD00535,2024-04-02 18:57:00,P202,Veg Pizza,Meals,3,300,190,5.0,Returning,Card
ORD00536,2025-12-17 18:34:00,P201,Cheese Burger,Meals,3,180,110,20.0,New,Wallet
ORD00537,2025-07-17 15:59:00,P201,Cheese Burger,Meals,4,180,110,5.0,New,Card
ORD00538,2024-05-18 21:04:00,P104,Iced Tea,Beverages,1,80,45,10.0,New,UPI
ORD00539,2025-02-27 19:16:00,P104,Iced Tea,Beverages,3,80,45,25.0,New,Wallet
ORD00540,2025-10-24 10:10:00,P201,Cheese Burger,Meals,3,180,110,25.0,Returning,Wallet
ORD00541,2025-12-25 10:52:00,P202,Veg Pizza,Meals,3,300,190,15.0,Returning,UPI
ORD00542,2024-12-16 17:16:00,P301,Potato Chips,Snacks,6,40,20,0.0,New,Card
ORD00543,2024-12-06 10:41:00,P302,Nachos,Snack,4,90,50,0.0,New,Cash
ORD00544,2025-09-14 18:46:00,P103,Cappuccino,Beverages,3,140,80,25.0,Returning,Wallet
ORD00545,2024-03-14 10:00:00,P101,Cold Coffee,Beverages,3,120,70,10.0,Returning,UPI
ORD00546,2025-05-18 19:32:00,P203,Grilled Sandwich,Meal,1,150,90,20.0,New,Cash
ORD00547,2024-06-12 19:48:00,P301,Potato Chips,Snacks,5,40,20,0.0,New,Card
ORD00548,2025-04-04 20:16:00,P303,Cookies,Snacks,3,25,12,5.0,Returning,Wallet
ORD00549,2025-06-05 20:56:00,P103,Cappuccino,Beverages,4,140,80,10.0,Returning,Wallet
ORD00550,2024-02-06 15:46:00,P302,Nachos,Snack,5,90,50,20.0,New,Cash
ORD00551,2024-07-31 09:22:00,P302,Nachos,Snack,6,90,50,,New,Wallet
